0.461855	0.461855	0.462142	0.462811	0.463778	0.464960	0.466284	0.467684	0.469105	0.470495	0.471813	0.473020	0.474083	0.474971	0.475658	0.476116	0.476323	0.476253	0.475886	0.475198	0.474169	0.472775	0.470997	0.468811	0.466195	0.463127	0.459586	0.455548	0.450992	0.445897	0.440240	0.433991	0.427092	0.419410	0.410582	0.399619	0.384295	0.359959	0.307799	0.160140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.428461	0.427885	0.390811	0.363344	0.341468	0.323619	0.309338	0.297869	0.288542	0.280874	0.274522	0.269236	0.264835	0.261180	0.258169	0.255722	0.253773	0.252271	0.251171	0.250437	0.250032	0.249923	0.250074	0.250445	0.250987	0.251640	0.252329	0.252965	0.253403	0.253403
0.461855	0.461855	0.462142	0.462811	0.463778	0.464960	0.466284	0.467684	0.469105	0.470495	0.471813	0.473020	0.474083	0.474971	0.475658	0.476116	0.476323	0.476253	0.475886	0.475198	0.474169	0.472775	0.470997	0.468811	0.466195	0.463127	0.459586	0.455548	0.450992	0.445897	0.440240	0.433991	0.427092	0.419410	0.410582	0.399619	0.384295	0.359959	0.307799	0.160140	-0.096745	-0.051544	-0.014180	0.004005	0.018925	0.031789	0.042657	0.052080	0.060456	0.068033	0.074989	0.081455	0.087524	0.093268	0.098741	0.103980	0.109014	0.113866	0.118549	0.123073	0.127448	0.131682	0.135793	0.139818	0.143817	0.147962	0.153059	0.159642	0.161678	0.183686	0.428461	0.427885	0.390811	0.363344	0.341468	0.323619	0.309338	0.297869	0.288542	0.280874	0.274522	0.269236	0.264835	0.261180	0.258169	0.255722	0.253773	0.252271	0.251171	0.250437	0.250032	0.249923	0.250074	0.250445	0.250987	0.251640	0.252329	0.252965	0.253403	0.253403
0.461569	0.461569	0.461854	0.462448	0.463275	0.464273	0.465386	0.466559	0.467744	0.468896	0.469975	0.470943	0.471770	0.472423	0.472874	0.473096	0.473063	0.472750	0.472132	0.471184	0.469879	0.468192	0.466094	0.463556	0.460545	0.457024	0.452952	0.448277	0.442937	0.436850	0.429897	0.421906	0.412597	0.401506	0.387822	0.370053	0.345640	0.310950	0.258580	0.167605	0.043026	0.035478	0.040542	0.044155	0.050149	0.057041	0.063780	0.070207	0.076313	0.082116	0.087652	0.092961	0.098084	0.103052	0.107896	0.112640	0.117308	0.121921	0.126503	0.131082	0.135696	0.140405	0.145304	0.150552	0.156410	0.163370	0.172621	0.185719	0.202004	0.235370	0.337454	0.356241	0.349514	0.339277	0.327390	0.315597	0.304973	0.295730	0.287788	0.281004	0.275228	0.270322	0.266171	0.262678	0.259765	0.257367	0.255430	0.253909	0.252763	0.251959	0.251461	0.251237	0.251254	0.251474	0.251853	0.252341	0.252877	0.253408	0.253843	0.253843
0.460903	0.460903	0.461256	0.461845	0.462604	0.463495	0.464472	0.465489	0.466504	0.467478	0.468373	0.469156	0.469794	0.470258	0.470518	0.470547	0.470318	0.469803	0.468977	0.467811	0.466276	0.464343	0.461977	0.459144	0.455801	0.451901	0.447386	0.442186	0.436207	0.429329	0.421382	0.412124	0.401196	0.388061	0.371899	0.351458	0.324929	0.290188	0.244751	0.184907	0.120096	0.095697	0.085646	0.081084	0.080756	0.082779	0.085931	0.089672	0.093718	0.097911	0.102170	0.106454	0.110746	0.115042	0.119346	0.123667	0.128018	0.132417	0.136890	0.141475	0.146226	0.151228	0.156609	0.162572	0.169432	0.177702	0.188311	0.202486	0.221083	0.249967	0.299330	0.319143	0.322874	0.320319	0.314316	0.306901	0.299344	0.292206	0.285714	0.279936	0.274863	0.270452	0.266651	0.263403	0.260659	0.258372	0.256500	0.255008	0.253861	0.253030	0.252484	0.252194	0.252130	0.252259	0.252546	0.252949	0.253422	0.253948	0.254476	0.254476
0.459949	0.459949	0.460431	0.461070	0.461820	0.462663	0.463563	0.464481	0.465381	0.466227	0.466988	0.467630	0.468123	0.468438	0.468547	0.468422	0.468034	0.467357	0.466362	0.465019	0.463298	0.461165	0.458584	0.455513	0.451906	0.447708	0.442851	0.437253	0.430809	0.423381	0.414785	0.404771	0.392996	0.378986	0.362095	0.341466	0.316053	0.284835	0.247049	0.202792	0.159239	0.134250	0.120393	0.112515	0.108855	0.107946	0.108734	0.110598	0.113159	0.116179	0.119509	0.123060	0.126779	0.130632	0.134606	0.138695	0.142903	0.147245	0.151745	0.156441	0.161392	0.166684	0.172447	0.178870	0.186227	0.194920	0.205544	0.218777	0.235204	0.257050	0.285392	0.300819	0.306340	0.306569	0.303598	0.298923	0.293571	0.288131	0.282919	0.278097	0.273736	0.269855	0.266448	0.263492	0.260961	0.258826	0.257060	0.255634	0.254523	0.253702	0.253146	0.252830	0.252729	0.252817	0.253065	0.253441	0.253911	0.254489	0.255156	0.255156
0.458799	0.458799	0.459445	0.460169	0.460941	0.461771	0.462627	0.463477	0.464292	0.465039	0.465691	0.466217	0.466588	0.466777	0.466755	0.466495	0.465969	0.465149	0.464006	0.462508	0.460624	0.458317	0.455550	0.452278	0.448451	0.444008	0.438880	0.432978	0.426194	0.418390	0.409389	0.398962	0.386815	0.372576	0.355785	0.335913	0.312440	0.285043	0.253837	0.219884	0.187666	0.165121	0.150234	0.140490	0.134606	0.131510	0.130350	0.130546	0.131703	0.133552	0.135913	0.138663	0.141722	0.145038	0.148578	0.152324	0.156273	0.160429	0.164813	0.169458	0.174415	0.179760	0.185602	0.192093	0.199436	0.207900	0.217825	0.229520	0.243168	0.259298	0.277077	0.288572	0.294089	0.295628	0.294474	0.291652	0.287947	0.283879	0.279773	0.275826	0.272149	0.268800	0.265803	0.263163	0.260872	0.258918	0.257283	0.255951	0.254901	0.254115	0.253574	0.253258	0.253147	0.253221	0.253459	0.253837	0.254330	0.254981	0.255793	0.255793
0.457529	0.457529	0.458358	0.459188	0.460008	0.460850	0.461689	0.462499	0.463254	0.463927	0.464494	0.464925	0.465196	0.465279	0.465146	0.464771	0.464127	0.463183	0.461912	0.460281	0.458258	0.455805	0.452884	0.449447	0.445445	0.440815	0.435487	0.429375	0.422375	0.414357	0.405166	0.394609	0.382454	0.368431	0.352244	0.333608	0.312326	0.288440	0.262415	0.235414	0.210130	0.190241	0.175533	0.164963	0.157737	0.153113	0.150450	0.149261	0.149183	0.149953	0.151380	0.153329	0.155704	0.158438	0.161485	0.164818	0.168421	0.172293	0.176444	0.180897	0.185692	0.190886	0.196558	0.202813	0.209782	0.217617	0.226478	0.236456	0.247505	0.259507	0.271486	0.280082	0.284984	0.286989	0.286839	0.285216	0.282690	0.279683	0.276488	0.273299	0.270243	0.267396	0.264800	0.262479	0.260440	0.258681	0.257196	0.255975	0.255006	0.254276	0.253770	0.253475	0.253376	0.253458	0.253708	0.254108	0.254641	0.255371	0.256318	0.256318
0.456210	0.456210	0.457225	0.458174	0.459058	0.459932	0.460775	0.461565	0.462282	0.462903	0.463405	0.463763	0.463952	0.463947	0.463722	0.463250	0.462504	0.461457	0.460077	0.458335	0.456195	0.453623	0.450577	0.447013	0.442879	0.438117	0.432658	0.426422	0.419315	0.411223	0.402017	0.391543	0.379633	0.366107	0.350794	0.333571	0.314427	0.293561	0.271497	0.249211	0.228360	0.210819	0.196874	0.186162	0.178242	0.172634	0.168883	0.166608	0.165503	0.165331	0.165911	0.167105	0.168813	0.170960	0.173492	0.176372	0.179578	0.183097	0.186931	0.191091	0.195601	0.200496	0.205826	0.211651	0.218039	0.225058	0.232750	0.241092	0.249936	0.259002	0.267546	0.274040	0.278140	0.280151	0.280492	0.279605	0.277891	0.275676	0.273202	0.270645	0.268129	0.265735	0.263515	0.261502	0.259712	0.258153	0.256826	0.255728	0.254854	0.254194	0.253740	0.253483	0.253412	0.253519	0.253795	0.254229	0.254809	0.255617	0.256682	0.256682
0.454900	0.454900	0.456096	0.457166	0.458123	0.459041	0.459903	0.460690	0.461386	0.461972	0.462426	0.462726	0.462850	0.462773	0.462470	0.461917	0.461086	0.459950	0.458479	0.456643	0.454409	0.451741	0.448598	0.444939	0.440713	0.435866	0.430335	0.424047	0.416921	0.408862	0.399767	0.389523	0.378012	0.365126	0.350784	0.334964	0.317748	0.299388	0.280362	0.261420	0.243621	0.228033	0.215018	0.204511	0.196298	0.190086	0.185569	0.182461	0.180520	0.179544	0.179369	0.179867	0.180940	0.182509	0.184516	0.186920	0.189689	0.192804	0.196257	0.200045	0.204178	0.208670	0.213543	0.218822	0.224528	0.230672	0.237232	0.244128	0.251191	0.258141	0.264476	0.269442	0.272784	0.274609	0.275156	0.274708	0.273545	0.271908	0.269995	0.267953	0.265894	0.263897	0.262017	0.260290	0.258738	0.257375	0.256209	0.255240	0.254467	0.253888	0.253497	0.253289	0.253258	0.253400	0.253712	0.254185	0.254814	0.255692	0.256853	0.256853
0.453646	0.453646	0.455011	0.456200	0.457233	0.458202	0.459092	0.459888	0.460575	0.461137	0.461557	0.461812	0.461884	0.461748	0.461381	0.460759	0.459856	0.458645	0.457098	0.455185	0.452873	0.450129	0.446914	0.443187	0.438903	0.434011	0.428455	0.422173	0.415095	0.407146	0.398248	0.388321	0.377290	0.365100	0.351727	0.337208	0.321669	0.305360	0.288685	0.272211	0.256640	0.242640	0.230538	0.220394	0.212126	0.205570	0.200526	0.196792	0.194180	0.192525	0.191688	0.191555	0.192032	0.193044	0.194531	0.196447	0.198757	0.201433	0.204459	0.207821	0.211515	0.215537	0.219888	0.224565	0.229558	0.234843	0.240367	0.246030	0.251674	0.257070	0.261888	0.265728	0.268421	0.269998	0.270597	0.270401	0.269605	0.268389	0.266904	0.265274	0.263595	0.261939	0.260359	0.258891	0.257561	0.256385	0.255375	0.254534	0.253867	0.253373	0.253051	0.252899	0.252916	0.253100	0.253451	0.253966	0.254640	0.255577	0.256813	0.256813
