0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.318032	0.333744	0.346063	0.354267	0.357318	0.356652	0.353122	0.347186	0.339175	0.329337	0.317861	0.304893	0.290552	0.274937	0.258130	0.240206	0.221230	0.201266	0.180374	0.158616	0.136057	0.112771	0.088841	0.064370	0.039485	0.014355	-0.010664	-0.035014	-0.059903	-0.084150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	-0.000070	-0.000148	-0.000177	-0.000114	0.000064	0.000366	0.000797	0.001355	0.002041	0.002851	0.003783	0.004835	0.006005	0.007290	0.008691	0.010208	0.011841	0.013593	0.015467	0.017469	0.019605	0.021884	0.024319	0.026926	0.029725	0.032744	0.036020	0.039602	0.043560	0.047993	0.053045	0.058938	0.066027	0.074897	0.086540	0.102739	0.127150	0.166297	0.224536	0.318032	0.333744	0.346063	0.354267	0.357318	0.356652	0.353122	0.347186	0.339175	0.329337	0.317861	0.304893	0.290552	0.274937	0.258130	0.240206	0.221230	0.201266	0.180374	0.158616	0.136057	0.112771	0.088841	0.064370	0.039485	0.014355	-0.010664	-0.035014	-0.059903	-0.084150	-0.055556	-0.018530	-0.000118	0.007860	0.011743	0.013572	0.014232	0.014229	0.013839	0.013212	0.012437	0.011570	0.010647	0.009693	0.008726	0.007761	0.006808	0.005880	0.004984	0.004130	0.003327	0.002585	0.001916	0.001329	0.000837	0.000451	0.000181	0.000034	-0.000002	0.000000
0.000000	-0.000061	-0.000101	-0.000035	0.000200	0.000637	0.001293	0.002177	0.003294	0.004641	0.006218	0.008021	0.010047	0.012292	0.014756	0.017437	0.020337	0.023457	0.026802	0.030379	0.034198	0.038272	0.042619	0.047263	0.052235	0.057573	0.063331	0.069579	0.076410	0.083953	0.092385	0.101958	0.113035	0.126148	0.142079	0.161954	0.187345	0.220417	0.263137	0.311263	0.349334	0.358432	0.364301	0.367408	0.367140	0.364206	0.359045	0.351902	0.342977	0.332437	0.320415	0.307023	0.292353	0.276487	0.259494	0.241439	0.222380	0.202372	0.181472	0.159737	0.137228	0.114014	0.090180	0.065829	0.041098	0.016193	-0.008474	-0.032126	-0.054167	-0.070458	-0.057561	-0.027966	-0.006076	0.007367	0.015514	0.020203	0.022626	0.023594	0.023621	0.023030	0.022026	0.020748	0.019288	0.017713	0.016070	0.014396	0.012721	0.011069	0.009462	0.007920	0.006462	0.005109	0.003879	0.002793	0.001869	0.001126	0.000575	0.000226	0.000071	0.000000
0.000000	-0.000001	0.000060	0.000299	0.000774	0.001523	0.002568	0.003922	0.005592	0.007578	0.009879	0.012494	0.015418	0.018649	0.022185	0.026026	0.030174	0.034632	0.039407	0.044509	0.049951	0.055753	0.061937	0.068538	0.075596	0.083166	0.091317	0.100142	0.109759	0.120330	0.132067	0.145254	0.160274	0.177627	0.197953	0.221997	0.250457	0.283620	0.320272	0.354725	0.376526	0.382982	0.384611	0.383495	0.379968	0.374493	0.367327	0.358607	0.348439	0.336919	0.324125	0.310130	0.294997	0.278785	0.261548	0.243337	0.224200	0.204186	0.183347	0.161736	0.139416	0.116463	0.092973	0.069078	0.044973	0.020969	-0.002366	-0.024007	-0.042364	-0.053291	-0.046603	-0.026894	-0.007867	0.006628	0.016806	0.023467	0.027473	0.029567	0.030304	0.030083	0.029185	0.027812	0.026106	0.024175	0.022096	0.019931	0.017730	0.015534	0.013377	0.011293	0.009309	0.007455	0.005758	0.004245	0.002940	0.001865	0.001037	0.000468	0.000168	0.000000
0.000000	0.000086	0.000282	0.000735	0.001492	0.002584	0.004038	0.005866	0.008078	0.010675	0.013658	0.017025	0.020773	0.024899	0.029404	0.034287	0.039549	0.045197	0.051237	0.057682	0.064548	0.071857	0.079636	0.087925	0.096770	0.106232	0.116388	0.127339	0.139210	0.152162	0.166398	0.182172	0.199792	0.219613	0.241999	0.267223	0.295246	0.325336	0.355358	0.380774	0.395953	0.400846	0.400522	0.397139	0.391513	0.384158	0.375357	0.365255	0.353943	0.341488	0.327944	0.313360	0.297780	0.281247	0.263800	0.245482	0.226334	0.206401	0.185731	0.164382	0.142424	0.119947	0.097074	0.073981	0.050933	0.028347	0.006910	-0.012262	-0.027473	-0.035679	-0.032324	-0.019618	-0.004906	0.008083	0.018288	0.025657	0.030557	0.033472	0.034851	0.035068	0.034416	0.033121	0.031356	0.029255	0.026922	0.024439	0.021874	0.019282	0.016713	0.014209	0.011809	0.009551	0.007467	0.005592	0.003954	0.002580	0.001490	0.000708	0.000265	0.000000
0.000000	0.000185	0.000531	0.001219	0.002276	0.003726	0.005593	0.007889	0.010624	0.013800	0.017418	0.021477	0.025974	0.030909	0.036279	0.042086	0.048331	0.055021	0.062163	0.069769	0.077858	0.086453	0.095582	0.105284	0.115608	0.126613	0.138377	0.150991	0.164571	0.179255	0.195205	0.212609	0.231661	0.252541	0.275347	0.299987	0.325995	0.352271	0.376774	0.396378	0.408084	0.412100	0.411083	0.406760	0.400075	0.391625	0.381765	0.370695	0.358537	0.345366	0.331239	0.316199	0.300283	0.283528	0.265968	0.247640	0.228583	0.208842	0.188467	0.167524	0.146094	0.124287	0.102253	0.080211	0.058479	0.037532	0.018087	0.001191	-0.011714	-0.018633	-0.017505	-0.009602	0.001059	0.011630	0.020732	0.027848	0.032951	0.036252	0.038040	0.038602	0.038197	0.037042	0.035315	0.033161	0.030698	0.028024	0.025219	0.022351	0.019481	0.016661	0.013939	0.011359	0.008960	0.006782	0.004859	0.003223	0.001899	0.000925	0.000353	0.000000
0.000000	0.000286	0.000784	0.001712	0.003072	0.004879	0.007151	0.009899	0.013131	0.016848	0.021052	0.025741	0.030914	0.036568	0.042703	0.049319	0.056418	0.064005	0.072088	0.080679	0.089795	0.099458	0.109694	0.120541	0.132042	0.144251	0.157233	0.171068	0.185844	0.201665	0.218639	0.236873	0.256448	0.277387	0.299594	0.322758	0.346232	0.368904	0.389119	0.404815	0.414341	0.417805	0.416644	0.412117	0.405101	0.396210	0.385845	0.374262	0.361621	0.348028	0.333555	0.318255	0.302171	0.285341	0.267801	0.249588	0.230745	0.211318	0.191367	0.170963	0.150202	0.129213	0.108170	0.087317	0.066999	0.047699	0.030089	0.015064	0.003730	-0.002663	-0.003186	0.001349	0.008650	0.016695	0.024196	0.030465	0.035240	0.038520	0.040439	0.041182	0.040946	0.039915	0.038253	0.036103	0.033586	0.030806	0.027851	0.024799	0.021717	0.018666	0.015699	0.012867	0.010217	0.007791	0.005630	0.003771	0.002247	0.001107	0.000427	0.000000
0.000000	0.000382	0.001028	0.002188	0.003844	0.005994	0.008654	0.011829	0.015524	0.019740	0.024478	0.029734	0.035507	0.041795	0.048595	0.055909	0.063736	0.072082	0.080952	0.090357	0.100311	0.110833	0.121946	0.133681	0.146074	0.159167	0.173012	0.187665	0.203185	0.219635	0.237067	0.255512	0.274958	0.295313	0.316359	0.337685	0.358618	0.378180	0.395110	0.408048	0.416026	0.419062	0.417955	0.413583	0.406678	0.397805	0.387377	0.375677	0.362900	0.349182	0.334617	0.319275	0.303211	0.286472	0.269100	0.251139	0.232636	0.213645	0.194233	0.174482	0.154500	0.134428	0.114456	0.094839	0.075920	0.058153	0.042129	0.028567	0.018274	0.012020	0.010220	0.012321	0.016943	0.022676	0.028451	0.033575	0.037678	0.040624	0.042424	0.043169	0.042988	0.042023	0.040410	0.038279	0.035745	0.032911	0.029867	0.026696	0.023469	0.020252	0.017105	0.014083	0.011236	0.008613	0.006259	0.004218	0.002529	0.001254	0.000485	0.000000
0.000000	0.000472	0.001255	0.002633	0.004565	0.007039	0.010060	0.013630	0.017750	0.022419	0.027635	0.033394	0.039694	0.046530	0.053900	0.061804	0.070240	0.079211	0.088722	0.098779	0.109394	0.120580	0.132355	0.144742	0.157766	0.171457	0.185848	0.200970	0.216855	0.233523	0.250977	0.269188	0.288072	0.307466	0.327091	0.346512	0.365107	0.382068	0.396455	0.407353	0.414152	0.416826	0.415828	0.411760	0.405197	0.396630	0.386444	0.374932	0.362306	0.348724	0.334301	0.319126	0.303266	0.286781	0.269724	0.252147	0.234105	0.215660	0.196887	0.177877	0.158748	0.139649	0.120773	0.102373	0.084773	0.068377	0.053681	0.041245	0.031643	0.025350	0.022543	0.022832	0.025337	0.029072	0.033192	0.037073	0.040321	0.042727	0.044216	0.044807	0.044566	0.043590	0.041986	0.039861	0.037319	0.034457	0.031362	0.028116	0.024794	0.021464	0.018187	0.015024	0.012029	0.009254	0.006750	0.004565	0.002746	0.001365	0.000530	0.000000
0.000000	0.000552	0.001459	0.003036	0.005222	0.007991	0.011342	0.015271	0.019774	0.024846	0.030483	0.036681	0.043433	0.050735	0.058584	0.066975	0.075906	0.085378	0.095392	0.105951	0.117063	0.128734	0.140976	0.153802	0.167227	0.181265	0.195931	0.211235	0.227178	0.243747	0.260905	0.278576	0.296634	0.314877	0.333004	0.350601	0.367125	0.381928	0.394312	0.403641	0.409508	0.411866	0.410979	0.407258	0.401142	0.393038	0.383290	0.372177	0.359917	0.346679	0.332594	0.317764	0.302273	0.286191	0.269581	0.252507	0.235031	0.217225	0.199170	0.180966	0.162735	0.144628	0.126837	0.109599	0.093207	0.078013	0.064420	0.052855	0.043724	0.037322	0.033717	0.032626	0.033458	0.035513	0.038137	0.040801	0.043125	0.044874	0.045925	0.046241	0.045842	0.044782	0.043137	0.040992	0.038435	0.035553	0.032427	0.029136	0.025753	0.022346	0.018982	0.015719	0.012616	0.009729	0.007113	0.004820	0.002905	0.001446	0.000561	0.000000
